user_id,income,spending,assets,vehicles,lifestyle_score,tax_evasion_risk
2143,57987,207096,4,2,76709.6,1
2144,498170,388968,9,2,144896.8,0
2145,160205,57836,9,4,127783.6,0
2146,402138,234882,5,1,81488.2,0
2147,144411,267613,6,3,110761.3,1
2148,258922,653107,6,3,149310.7,1
2149,447720,540818,2,3,98081.8,0
2150,194560,164098,5,3,90409.8,0
2151,136800,21320,8,4,114132.0,0
2152,75461,149468,0,0,14946.8,1
2153,362611,602281,0,1,68228.1,1
2154,366712,613848,7,0,131384.8,1
2155,101376,98797,5,4,91879.7,0
2156,477697,405197,6,1,108519.7,0
2157,311277,181242,2,2,54124.2,0
2158,34378,78748,8,3,111874.8,1
2159,65049,312737,9,2,137273.7,1
2160,419888,526133,4,0,92613.3,0
2161,333568,265018,7,3,120501.8,0
2162,78470,239247,4,3,87924.7,1
2163,374434,662150,2,4,118215.0,1
2164,488769,128278,9,4,134827.8,0
2165,433207,186658,7,2,104665.8,0
2166,382233,335060,3,2,79506.0,0
2167,475271,374398,8,1,125439.8,0
2168,371091,220625,9,1,120062.5,0
2169,354926,680312,4,3,132031.2,1
2170,307705,145620,0,4,46562.0,0
2171,150810,628032,7,2,148803.2,1
2172,347900,82586,0,0,8258.6,0
2173,414456,421138,2,0,62113.8,0
2174,47995,244927,3,1,62492.7,1
2175,31402,363066,10,1,144306.6,1
2176,223432,535067,4,3,117506.7,1
2177,430322,171225,5,4,99122.5,0
2178,257199,584972,8,0,138497.2,1
2179,279555,622681,7,3,156268.1,1
2180,115081,436884,8,2,139688.4,1
2181,160677,576556,8,1,145655.6,1
2182,372606,325241,6,2,108524.1,0
2183,404122,696935,0,3,93693.5,1
2184,194098,419659,0,2,57965.9,1
2185,499752,198175,10,0,119817.5,0
2186,50119,101279,8,0,90127.9,1
2187,57513,497756,6,3,133775.6,1
2188,269773,344413,4,0,74441.3,0
2189,499998,346167,7,4,136616.7,0
2190,125302,106768,2,0,30676.8,0
2191,246009,644369,3,2,110436.9,1
2192,478670,171739,4,0,57173.9,0
2193,333983,167186,8,4,128718.6,0
2194,166055,611644,3,3,115164.4,1
2195,477900,311619,0,4,63161.9,0
2196,151043,366064,1,0,46606.4,1
2197,204140,415041,0,3,65504.1,1
2198,200344,86335,9,3,122633.5,0
2199,95368,476021,9,4,169602.1,1
2200,494882,92274,4,4,81227.4,0
2201,187145,584735,6,4,150473.5,1
2202,241484,690137,10,4,201013.7,1
2203,253616,142181,1,2,40218.1,0
2204,290883,348222,4,4,106822.2,0
2205,378858,461218,2,1,74121.8,0
2206,262166,293044,7,2,115304.4,0
2207,303229,575871,1,4,99587.1,1
2208,472555,475061,0,1,55506.1,0
2209,108018,146050,1,4,56605.0,0
2210,107819,451317,4,1,93131.7,1
2211,186526,591883,2,3,103188.3,1
2212,133851,138884,8,1,101888.4,0
2213,72341,573719,4,3,121371.9,1
2214,340520,348582,7,2,120858.2,0
2215,249392,376946,1,1,55694.6,1
2216,393488,531666,2,1,81166.6,0
2217,119788,450505,9,3,159050.5,1
2218,152389,657287,8,1,153728.7,1
2219,73648,58151,2,3,49815.1,0
2220,196034,464455,5,3,120445.5,1
2221,398987,270890,10,3,151089.0,0
2222,241625,472335,3,0,77233.5,1
2223,361779,94089,1,1,27408.9,0
2224,210544,109741,3,4,72974.1,0
2225,354559,101982,2,4,62198.2,0
2226,33068,166553,10,2,132655.3,1
2227,86236,542193,8,1,142219.3,1
2228,186960,235038,7,3,117503.8,0
2229,314790,149616,7,3,108961.6,0
2230,414953,537489,4,4,125748.9,0
2231,471617,263842,9,2,132384.2,0
2232,285983,558764,9,1,153876.4,1
2233,94334,236988,3,4,85698.8,1
2234,73200,240907,2,0,44090.7,1
2235,237085,681825,4,1,116182.5,1
2236,272760,393593,0,4,71359.3,0
2237,59465,356954,9,2,141695.4,1
2238,79460,382953,2,3,82295.3,1
2239,491178,481021,5,3,122102.1,0
2240,277562,113141,8,4,123314.1,0
2241,149318,460803,6,0,106080.3,1
2242,374923,468429,10,0,146842.9,0
2243,148183,323587,0,1,40358.7,1
2244,162677,229894,1,3,56989.4,0
2245,458712,467059,1,2,72705.9,0
2246,225052,645970,4,2,120597.0,1
2247,410058,307090,3,2,76709.0,0
2248,399333,253957,3,4,87395.7,0
2249,297624,533934,2,1,81393.4,1
2250,220251,625205,4,0,102520.5,1
2251,344441,104481,8,3,114448.1,0
2252,296873,347419,0,1,42741.9,0
2253,426956,567222,10,2,172722.2,0
2254,400444,602643,0,1,68264.3,1
2255,375745,111070,7,2,97107.0,0
2256,259007,696874,3,0,99687.4,1
2257,388613,40134,10,3,128013.4,0
2258,425893,682507,1,4,110250.7,1
2259,298795,155670,5,3,89567.0,0
2260,313680,270319,2,1,55031.9,0
2261,475239,652566,9,4,187256.6,0
2262,355081,643424,0,1,72342.4,1
2263,397690,78230,7,2,93823.0,0
2264,279793,629378,2,3,106937.8,1
2265,433581,37871,10,1,111787.1,0
2266,289266,75373,10,4,139537.3,0
2267,262379,685976,2,1,96597.6,1
2268,265622,312921,4,0,71292.1,0
2269,29821,449272,1,0,54927.2,1
2270,207466,504968,3,1,88496.8,1
2271,413443,446702,7,1,122670.2,0
2272,210027,199497,10,1,127949.7,0
2273,437842,139695,0,1,21969.5,0
2274,59979,313037,9,1,129303.7,1
2275,147290,400773,5,3,114077.3,1
2276,248469,499742,3,4,111974.2,1
2277,431064,244425,6,1,92442.5,0
2278,165540,515523,8,2,147552.3,1
2279,491614,112969,6,2,87296.9,0
2280,476656,533326,6,0,113332.6,0
2281,129737,541259,4,0,94125.9,1
2282,374876,549809,8,2,150980.9,0
2283,376088,143337,7,3,108333.7,0
2284,246389,239789,2,0,43978.9,0
2285,57394,38502,5,4,85850.2,0
2286,146460,467252,2,1,74725.2,1
2287,230730,557756,6,4,147775.6,1
2288,254659,302737,6,2,106273.7,0
2289,104582,377288,10,3,161728.8,1
2290,488476,65980,8,2,102598.0,0
2291,295236,89466,8,2,104946.6,0
2292,418284,207532,9,4,142753.2,0
2293,482342,446978,9,2,150697.8,0
2294,32732,690099,0,4,101009.9,1
2295,385506,353785,2,1,63378.5,0
2296,472010,610206,5,1,119020.6,0
2297,189000,371219,8,3,141121.9,1
2298,358531,682194,7,1,146219.4,1
2299,196826,475221,6,2,123522.1,1
2300,162371,110789,1,0,21078.9,0
2301,123922,387048,9,2,144704.8,1
2302,229437,257009,5,3,99700.9,0
2303,370431,554556,8,4,167455.6,0
2304,363964,332175,0,4,65217.5,0
2305,422357,155525,7,0,85552.5,0
2306,314572,457288,7,3,139728.8,0
2307,471310,650722,6,2,141072.2,0
2308,110836,327328,9,4,154732.8,1
2309,187789,198018,8,2,115801.8,0
2310,432306,339347,4,1,81934.7,0
2311,49280,681366,3,4,130136.6,1
2312,111932,619704,3,4,123970.4,1
2313,311628,459726,9,2,151972.6,0
2314,216582,117123,8,1,99712.3,0
2315,199335,176506,2,4,69650.6,0
2316,237430,252831,2,2,61283.1,0
2317,45953,110495,8,3,115049.5,1
2318,472060,514262,5,3,125426.2,0
2319,109367,126678,9,3,126667.8,0
2320,263884,534120,9,1,151412.0,1
2321,356402,456858,1,3,79685.8,0
2322,465475,516254,3,4,113625.4,0
2323,372619,304879,8,1,118487.9,0
2324,372286,368780,2,1,64878.0,0
2325,111981,152911,7,3,109291.1,0
2326,361385,243038,9,1,122303.8,0
2327,408116,468197,7,0,116819.7,0
2328,269221,408683,4,1,88868.3,1
2329,490555,409026,7,0,110902.6,0
2330,105426,394927,2,3,83492.7,1
2331,293836,167819,0,2,32781.9,0
2332,141377,198988,1,1,37898.8,0
2333,433350,204629,8,1,108462.9,0
2334,315429,322548,3,1,70254.8,0
2335,158494,175074,0,1,25507.4,0
2336,145822,179560,7,0,87956.0,0
2337,374332,690688,6,3,153068.8,1
2338,109797,635899,4,4,135589.9,1
2339,304462,400332,4,3,104033.2,0
2340,273581,216642,4,0,61664.2,0
2341,352221,374839,7,4,139483.9,0
2342,266664,508202,3,1,88820.2,1
2343,105540,276499,7,0,97649.9,1
2344,472172,549017,4,1,102901.7,0
2345,127348,584348,9,0,148434.8,1
2346,212952,417281,5,1,99728.1,1
2347,80521,111747,0,4,43174.7,0
2348,390748,358603,2,3,79860.3,0
2349,49114,369959,5,4,118995.9,1
2350,483205,316727,7,4,133672.7,0
2351,194831,344294,9,3,148429.4,1
2352,476265,49265,0,4,36926.5,0
2353,138014,644214,9,1,162421.4,1
2354,472963,33758,5,2,69375.8,0
2355,106713,147880,3,0,44788.0,0
2356,479390,685370,3,1,106537.0,0
2357,377165,534927,1,0,63492.7,0
2358,372371,522974,3,4,114297.4,0
2359,417428,65378,1,0,16537.8,0
2360,318153,40932,2,3,48093.2,0
2361,476091,278345,3,1,65834.5,0
2362,140081,116494,6,3,95649.4,0
2363,155466,414229,3,0,71422.9,1
2364,351534,185207,0,2,34520.7,0
2365,161037,659236,4,1,113923.6,1
2366,401079,520351,6,4,144035.1,0
2367,48531,90229,0,2,25022.9,1
2368,38425,321876,1,1,50187.6,1
2369,442440,543043,3,3,108304.3,0
2370,276228,362803,4,1,84280.3,0
2371,239056,617070,4,4,133707.0,1
2372,164566,528959,9,0,142895.9,1
2373,415716,384360,7,1,116436.0,0
2374,398275,296294,1,1,47629.4,0
2375,438495,324866,2,4,84486.6,0
2376,83335,585901,3,0,88590.1,1
2377,69514,67416,10,3,130741.6,0
2378,150313,325607,2,2,68560.7,1
2379,366789,611968,8,1,149196.8,1
2380,327472,653901,6,3,149390.1,1
2381,403785,321670,5,4,114167.0,0
2382,164842,166678,4,0,56667.8,0
2383,365184,458785,3,4,107878.5,0
2384,55117,23829,9,1,100382.9,0
2385,439443,426014,3,3,96601.4,0
2386,240722,387234,4,2,94723.4,1
2387,227187,71505,7,2,93150.5,0
2388,476098,139274,7,4,115927.4,0
2389,496578,523287,3,2,98328.7,0
2390,487292,434645,5,1,101464.5,0
2391,178483,269620,10,0,126962.0,1
2392,85612,248774,3,0,54877.4,1
2393,448254,466455,9,4,168645.5,0
2394,412524,686091,1,1,86609.1,1
2395,281771,205733,9,1,118573.3,0
2396,210866,571045,0,0,57104.5,1
2397,237596,120158,9,4,134015.8,0
2398,191195,126501,7,0,82650.1,0
2399,134538,593961,9,1,157396.1,1
2400,202688,424220,0,2,58422.0,1
2401,389481,364565,0,1,44456.5,0
2402,237487,368425,5,0,86842.5,1
2403,52339,613057,4,1,109305.7,1
2404,271428,257527,3,1,63752.7,0
2405,80642,532825,10,0,153282.5,1
2406,345078,318462,5,3,105846.2,0
2407,188335,580733,9,4,180073.3,1
2408,161521,515504,0,1,59550.4,1
2409,110229,615493,3,4,123549.3,1
2410,401310,680815,2,1,96081.5,1
2411,262629,224947,6,2,98494.7,0
2412,135074,593701,8,1,147370.1,1
2413,162163,621877,1,2,88187.7,1
2414,241554,363068,10,3,160306.8,1
2415,449275,525188,10,1,160518.8,0
2416,242798,500908,1,2,76090.8,1
2417,444724,247398,10,4,156739.8,0
2418,435975,350688,6,4,127068.8,0
2419,342996,614867,5,3,135486.7,1
2420,179274,55855,1,4,47585.5,0
2421,383909,19351,7,2,87935.1,0
2422,478308,681496,3,1,106149.6,0
2423,110713,66474,6,1,74647.4,0
2424,338232,591245,2,3,103124.5,1
2425,356631,220596,9,3,136059.6,0
2426,413018,92422,4,0,49242.2,0
2427,146141,147551,7,2,100755.1,0
2428,499807,426078,2,0,62607.8,0
2429,58860,101272,0,2,26127.2,1
2430,54986,496229,6,4,141622.9,1
2431,368788,482191,3,1,86219.1,0
2432,470244,378520,4,4,109852.0,0
2433,114372,566121,9,4,178612.1,1
2434,376415,368745,6,2,112874.5,0
2435,499833,468340,0,0,46834.0,0
2436,359660,560957,5,0,106095.7,1
2437,283215,119713,3,2,57971.3,0
2438,334982,82264,2,0,28226.4,0
2439,240652,429094,1,2,68909.4,1
2440,188270,114297,8,2,107429.7,0
2441,395856,143040,9,3,128304.0,0
2442,69175,61978,3,2,52197.8,0
2443,351462,428685,0,4,74868.5,0
2444,295148,152719,2,1,43271.9,0
2445,170317,24117,0,3,26411.7,0
2446,456345,597874,9,1,157787.4,0
2447,72314,382804,2,3,82280.4,1
2448,463684,150374,5,1,73037.4,0
2449,171324,304698,5,0,80469.8,1
2450,427366,541819,10,4,186181.9,0
2451,170852,89818,1,4,50981.8,0
2452,111378,416056,1,4,83605.6,1
2453,198392,588294,7,4,160829.4,1
2454,178467,127223,6,4,104722.3,0
2455,323325,287905,7,4,130790.5,0
2456,427756,624895,3,1,100489.5,0
2457,265548,336431,1,1,51643.1,0
2458,47801,358408,4,1,83840.8,1
2459,313232,547354,9,0,144735.4,1
2460,113956,479018,10,1,155901.8,1
2461,294324,269322,9,4,148932.2,0
2462,84590,143416,5,0,64341.6,1
2463,69522,304282,0,0,30428.2,1
2464,348614,48801,7,3,98880.1,0
2465,114007,120848,9,2,118084.8,0
2466,250551,468873,9,1,144887.3,1
2467,372451,589283,7,4,160928.3,1
2468,53048,91776,9,0,99177.6,1
2469,489694,294693,10,4,161469.3,0
2470,487833,272926,1,4,69292.6,0
2471,426358,55744,5,3,79574.4,0
2472,455345,366869,8,0,116686.9,0
2473,402008,375151,8,0,117515.1,0
2474,216462,290391,5,0,79039.1,0
2475,119417,619261,7,0,131926.1,1
2476,86505,201422,3,1,58142.2,1
2477,153211,576317,7,4,159631.7,1
2478,180846,481415,4,0,88141.5,1
2479,272609,355107,4,0,75510.7,0
2480,491300,201662,1,3,54166.2,0
2481,342698,679664,3,2,113966.4,1
2482,162440,408739,5,2,106873.9,1
2483,216027,416536,0,1,49653.6,1
2484,394470,498525,2,1,77852.5,0
2485,480274,434221,0,4,75422.1,0
2486,315763,141827,9,0,104182.7,0
2487,181576,566252,3,2,102625.2,1
2488,208121,591894,1,4,101189.4,1
2489,297585,323233,9,3,146323.3,0
2490,426178,485686,0,4,80568.6,0
2491,335208,289853,8,4,140985.3,0
2492,207933,562504,9,3,170250.4,1
2493,261660,673812,3,1,105381.2,1
2494,38452,684356,1,4,110435.6,1
2495,195800,58415,9,1,103841.5,0
2496,499809,596106,2,1,87610.6,0
2497,339606,244568,9,1,122456.8,0
2498,79115,212767,6,1,89276.7,1
2499,171873,673595,10,2,183359.5,1
2500,432173,19043,1,0,11904.3,0
2501,366468,616104,8,0,141610.4,1
2502,426049,586522,3,1,96652.2,0
2503,313629,213008,0,1,29300.8,0
2504,225365,108072,10,3,134807.2,0
2505,367278,612058,3,2,107205.8,1
2506,234995,158240,2,2,51824.0,0
2507,361728,70300,8,3,111030.0,0
2508,282588,570072,0,1,65007.2,1
2509,351661,46477,6,3,88647.7,0
2510,290409,218729,1,2,47872.9,0
2511,67745,422570,8,2,138257.0,1
2512,266025,385329,5,1,96532.9,0
2513,148443,492722,8,2,145272.2,1
2514,296040,659469,4,4,137946.9,1
2515,140001,523868,7,0,122386.8,1
2516,243286,637549,0,2,79754.9,1
2517,64893,425700,6,0,102570.0,1
2518,196207,152438,10,4,147243.8,0
2519,317884,410151,8,4,153015.1,0
2520,415886,136135,3,4,75613.5,0
2521,132686,293903,6,0,89390.3,1
2522,172458,675514,0,0,67551.4,1
2523,90643,290877,7,1,107087.7,1
2524,495670,43352,1,1,22335.2,0
2525,138592,111820,9,2,117182.0,0
2526,226244,403897,2,1,68389.7,1
2527,244279,183437,6,2,94343.7,0
2528,77678,563070,10,0,156307.0,1
2529,206865,605124,1,4,102512.4,1
2530,84378,66516,9,2,112651.6,0
2531,159470,356442,1,1,53644.2,1
2532,486746,490381,2,3,93038.1,0
2533,156470,695297,6,0,129529.7,1
2534,155272,144292,2,2,50429.2,0
2535,496157,583843,5,4,140384.3,0
2536,198626,311601,5,0,81160.1,1
2537,169959,261048,6,0,86104.8,1
2538,107072,21045,0,3,26104.5,0
2539,434351,423572,7,0,112357.2,0
2540,404290,345180,1,1,52518.0,0
2541,237795,694072,3,4,131407.2,1
2542,205048,101287,3,3,64128.7,0
2543,230821,133134,2,2,49313.4,0
2544,391612,441820,1,1,62182.0,0
2545,425175,139824,3,4,75982.4,0
2546,432428,395704,7,2,125570.4,0
2547,498655,509203,10,3,174920.3,0
2548,159824,251047,10,2,141104.7,1
2549,121052,164145,1,0,26414.5,0
2550,303614,426273,5,4,124627.3,0
2551,274740,525321,5,2,118532.1,1
2552,140380,320473,3,0,62047.3,1
2553,418372,215269,9,4,143526.9,0
2554,398075,410936,0,1,49093.6,0
2555,180866,271989,5,3,101198.9,1
2556,213096,234145,8,3,127414.5,0
2557,353116,303537,9,2,136353.7,0
2558,374507,104033,9,4,132403.3,0
2559,476753,566028,0,0,56602.8,0
2560,239919,134745,3,2,59474.5,0
2561,483153,263535,6,3,110353.5,0
2562,205215,452934,9,4,167293.4,1
2563,36520,180681,9,4,140068.1,1
2564,191651,170101,2,3,61010.1,0
2565,107210,159085,7,4,117908.5,0
2566,321843,358054,10,4,167805.4,0
2567,466248,190924,3,3,73092.4,0
2568,36112,428992,7,2,128899.2,1
2569,67149,357631,3,2,81763.1,1
2570,496874,56817,3,2,51681.7,0
2571,201503,121995,4,1,60199.5,0
2572,383433,307176,7,4,132717.6,0
2573,152602,280215,4,2,84021.5,1
2574,225057,389172,9,0,128917.2,1
2575,189614,428790,7,4,144879.0,1
2576,306909,210395,3,0,51039.5,0
2577,83561,699268,8,3,173926.8,1
2578,290922,105963,5,3,84596.3,0
2579,320927,452469,6,1,113246.9,0
2580,117489,418593,5,0,91859.3,1
2581,61098,57372,9,4,127737.2,1
2582,372306,502850,8,0,130285.0,0
2583,294650,147074,8,1,102707.4,0
2584,493705,625504,8,1,150550.4,0
2585,47011,293555,4,2,85355.5,1
2586,380899,439981,10,4,175998.1,0
2587,39297,132168,4,1,61216.8,1
2588,162744,679004,4,0,107900.4,1
2589,67700,15128,7,4,103512.8,0
2590,31901,275500,3,4,89550.0,1
2591,387717,137571,0,3,37757.1,0
2592,389522,249932,10,1,132993.2,0
2593,283237,535750,2,1,81575.0,1
2594,151629,304280,5,2,96428.0,1
2595,398128,100032,1,3,44003.2,0
2596,460254,507637,8,1,138763.7,0
2597,142958,412760,1,0,51276.0,1
2598,258512,254545,6,3,109454.5,0
2599,395306,397199,8,3,143719.9,0
2600,315839,524388,9,3,166438.8,1
2601,407133,590498,9,0,149049.8,0
2602,255941,242192,4,4,96219.2,0
2603,299132,541891,5,0,104189.1,1
2604,328662,334598,0,3,57459.8,0
2605,48724,234964,9,4,145496.4,1
2606,435125,183434,10,2,134343.4,0
2607,158250,327719,8,2,128771.9,1
2608,174252,540406,3,1,92040.6,1
2609,46241,638980,4,3,127898.0,1
2610,438116,458529,6,3,129852.9,0
2611,417419,451882,6,1,113188.2,0
2612,275679,380516,3,2,84051.6,0
2613,279492,638114,4,0,103811.4,1
2614,142131,376223,9,1,135622.3,1
2615,416782,273111,3,2,73311.1,0
2616,29807,644699,8,2,160469.9,1
2617,63113,609689,5,2,126968.9,1
2618,461453,590159,5,4,141015.9,0
2619,427753,650909,8,1,153090.9,1
2620,65309,180130,7,1,96013.0,1
2621,278256,359110,0,3,59911.0,0
2622,311054,350341,8,4,147034.1,0
2623,292616,382446,6,2,114244.6,0
2624,463680,161338,0,4,48133.8,0
2625,80895,238985,6,4,115898.5,1
2626,21573,319517,5,3,105951.7,1
2627,43021,413641,4,3,105364.1,1
2628,111641,565488,9,2,162548.8,1
2629,297092,121991,8,4,124199.1,0
2630,340856,379008,5,2,103900.8,0
2631,466113,385774,5,2,104577.4,0
2632,257690,687281,2,1,96728.1,1
2633,462415,453237,8,2,141323.7,0
2634,390056,588004,0,4,90800.4,1
2635,245855,683734,7,1,146373.4,1
2636,398342,500633,7,2,136063.3,0
2637,184069,74249,5,4,89424.9,0
2638,350160,483657,3,2,94365.7,0
2639,135491,152078,0,0,15207.8,0
2640,21526,348014,0,1,42801.4,1
2641,179818,216175,4,2,77617.5,0
2642,491555,402843,5,0,90284.3,0
2643,323833,197236,0,3,43723.6,0
2644,304403,532611,10,1,161261.1,1
2645,287271,251879,4,4,97187.9,0
2646,126959,199408,3,3,73940.8,1
2647,85053,175613,8,4,129561.3,1
2648,291383,301154,10,3,154115.4,0
2649,294754,231908,2,2,59190.8,0
2650,148009,347866,9,1,132786.6,1
2651,237054,583341,4,2,114334.1,1
2652,244027,283471,10,3,152347.1,0
2653,386252,529639,6,0,112963.9,0
2654,254093,622482,9,1,160248.2,1
2655,181073,667205,9,3,180720.5,1
2656,412684,573104,5,3,131310.4,0
2657,62965,155425,5,3,89542.5,1
2658,274377,289497,3,1,66949.7,0
2659,489160,393893,5,0,89389.3,0
2660,219892,667696,0,3,90769.6,1
2661,261811,460097,3,1,84009.7,1
2662,493230,502679,1,1,68267.9,0
2663,115369,695331,2,4,121533.1,1
2664,192852,333372,0,1,41337.2,1
2665,124282,656872,6,0,125687.2,1
2666,393076,52475,7,3,99247.5,0
2667,259848,136748,9,0,103674.8,0
2668,471020,187028,3,2,64702.8,0
2669,496196,352483,7,3,129248.3,0
2670,396299,219534,9,4,143953.4,0
2671,100336,236269,1,4,65626.9,1
2672,429283,345709,6,3,118570.9,0
2673,118307,689468,6,0,128946.8,1
2674,329810,89630,5,4,90963.0,0
2675,369906,491634,2,3,93163.4,0
2676,397389,445310,10,1,152531.0,0
2677,137067,365982,4,4,108598.2,1
2678,318380,517324,8,3,155732.4,1
2679,403574,355966,4,4,107596.6,0
2680,118115,699675,2,0,89967.5,1
2681,174690,646000,6,4,156600.0,1
2682,210036,279470,9,1,125947.0,0
2683,304482,85030,7,3,102503.0,0
2684,220083,419329,7,0,111932.9,1
2685,470020,277696,6,3,111769.6,0
2686,435110,28501,9,1,100850.1,0
2687,28477,462321,7,2,132232.1,1
2688,363963,26859,10,1,110685.9,0
2689,365724,175669,7,4,119566.9,0
2690,407650,297394,3,1,67739.4,0
2691,222724,241208,6,3,108120.8,0
2692,148377,634942,3,4,125494.2,1
2693,39182,663540,8,1,154354.0,1
2694,357396,269900,10,2,142990.0,0
2695,379033,609811,0,3,84981.1,1
2696,192743,436457,8,0,123645.7,1
2697,385133,365901,3,2,82590.1,0
2698,419766,192217,10,2,135221.7,0
2699,62852,360690,9,0,126069.0,1
2700,258785,621558,3,0,92155.8,1
2701,410748,31259,6,1,71125.9,0
2702,389675,84491,1,4,50449.1,0
2703,34802,455016,3,2,91501.6,1
2704,472704,477915,4,2,103791.5,0
2705,236731,264290,8,2,122429.0,0
2706,157784,165929,1,0,26592.9,0
2707,230512,169748,4,2,72974.8,0
2708,394797,308356,7,1,108835.6,0
2709,490899,405165,10,0,140516.5,0
2710,73323,517188,9,0,141718.8,1
2711,455314,674478,1,4,109447.8,0
2712,346661,162662,3,2,62266.2,0
2713,470400,29043,1,0,12904.3,0
2714,239007,636699,2,4,115669.9,1
2715,109078,39367,10,4,135936.7,0
2716,380271,160714,5,2,82071.4,0
2717,228015,601435,10,3,184143.5,1
2718,93258,559007,6,1,123900.7,1
2719,449328,67202,8,2,102720.2,0
2720,335824,324962,5,2,98496.2,0
2721,297782,425516,8,4,154551.6,0
2722,390737,257796,5,2,91779.6,0
2723,224239,221234,0,0,22123.4,0
2724,491881,511700,1,0,61170.0,0
2725,426562,164152,0,1,24415.2,0
2726,477788,437628,3,3,97762.8,0
2727,243016,491590,3,4,111159.0,1
2728,206006,279351,2,2,63935.1,0
2729,31220,563367,6,4,148336.7,1
2730,294522,69217,0,1,14921.7,0
2731,285078,117940,2,3,55794.0,0
2732,103042,587798,5,2,124779.8,1
2733,58221,532334,8,2,149233.4,1
2734,342508,672044,8,0,147204.4,1
2735,356549,516465,0,3,75646.5,0
2736,386548,232834,10,3,147283.4,0
2737,491503,339323,7,2,119932.3,0
2738,226273,561808,9,3,170180.8,1
2739,218006,80485,3,0,38048.5,0
2740,309155,686658,8,4,180665.8,1
2741,64357,511969,2,2,87196.9,1
2742,382167,527764,8,1,140776.4,0
2743,114909,241303,7,3,118130.3,1
2744,160492,643334,9,1,162333.4,1
2745,104745,46892,2,1,32689.2,0
2746,460964,544106,6,1,122410.6,0
2747,246584,683758,7,3,162375.8,1
2748,185399,81964,0,0,8196.4,0
2749,164121,225320,4,0,62532.0,0
2750,95930,218797,6,1,89879.7,1
2751,337133,487761,4,1,96776.1,0
2752,74733,433965,8,4,155396.5,1
2753,389133,136442,10,0,113644.2,0
2754,72268,427281,4,1,90728.1,1
2755,167337,42387,5,0,54238.7,0
2756,391195,510946,1,1,69094.6,0
2757,162069,474474,9,4,169447.4,1
2758,167309,572330,6,1,125233.0,1
2759,343619,203447,6,2,96344.7,0
2760,172007,286894,10,2,144689.4,1
2761,118019,674546,9,1,165454.6,1
2762,435813,493814,9,2,155381.4,0
2763,394695,43238,8,2,100323.8,0
2764,147645,527527,0,0,52752.7,1
2765,139878,398074,1,2,65807.4,1
2766,287440,580936,2,2,94093.6,1
2767,240372,471462,6,2,123146.2,1
2768,341959,88849,8,3,112884.9,0
2769,314359,654538,9,3,179453.8,1
2770,491987,51377,10,0,105137.7,0
2771,457806,699997,7,2,155999.7,1
2772,291785,236860,6,4,115686.0,0
2773,466001,43072,8,3,108307.2,0
2774,60482,482273,5,2,114227.3,1
2775,327126,542464,2,3,98246.4,1
2776,440261,544582,10,0,154458.2,0
2777,273215,652147,2,2,101214.7,1
2778,314085,628900,6,4,154890.0,1
2779,140928,327506,6,3,116750.6,1
2780,452250,471978,7,3,141197.8,0
2781,402291,132064,7,2,99206.4,0
2782,235501,597802,3,2,105780.2,1
2783,491726,264477,1,3,60447.7,0
2784,494646,484386,6,3,132438.6,0
2785,142238,199655,8,1,107965.5,0
2786,125531,469630,2,0,66963.0,1
2787,183552,576778,3,3,111677.8,1
2788,306133,593757,5,3,133375.7,1
2789,260626,140387,4,4,86038.7,0
2790,37316,316704,3,4,93670.4,1
2791,78952,325289,1,4,74528.9,1
2792,308287,606766,6,1,128676.6,1
2793,62961,272922,1,0,37292.2,1
2794,40776,414267,4,0,81426.7,1
2795,292012,552889,10,3,179288.9,1
2796,157891,480704,2,3,92070.4,1
2797,101394,435843,6,3,127584.3,1
2798,53388,664803,0,3,90480.3,1
2799,424627,572555,8,4,169255.5,0
2800,58238,46722,1,4,46672.2,0
2801,472619,505155,9,2,156515.5,0
2802,327631,686485,4,3,132648.5,1
2803,374888,302588,5,4,112258.8,0
2804,321183,189123,3,0,48912.3,0
2805,85588,641884,1,0,74188.4,1
2806,199025,593552,0,0,59355.2,1
2807,332680,345716,0,4,66571.6,0
2808,96748,673678,2,4,119367.8,1
2809,410963,200113,2,4,72011.3,0
2810,481875,224898,7,0,92489.8,0
2811,182437,220609,2,2,58060.9,0
2812,35183,365030,9,0,126503.0,1
2813,264711,237863,3,1,61786.3,0
2814,144795,72210,4,2,63221.0,0
2815,238344,495824,9,1,147582.4,1
2816,101902,156145,5,3,89614.5,1
2817,143284,673533,3,2,113353.3,1
2818,35402,217201,0,3,45720.1,1
2819,167400,538330,3,0,83833.0,1
2820,288110,73509,1,1,25350.9,0
2821,60527,94312,2,3,53431.2,1
2822,272218,386108,7,4,140610.8,0
2823,32961,17157,4,3,65715.7,0
2824,302000,247791,7,1,102779.1,0
2825,25483,56872,10,2,121687.2,1
2826,136414,161903,8,4,128190.3,0
2827,451625,668523,5,4,148852.3,0
2828,426021,569036,4,2,112903.6,0
2829,353359,259875,0,0,25987.5,0
2830,224454,20545,8,4,114054.5,0
2831,70650,60463,1,0,16046.3,0
2832,234444,486863,10,4,180686.3,1
2833,421402,699354,7,0,139935.4,1
2834,412006,470265,8,1,135026.5,0
2835,471725,164076,6,3,100407.6,0
2836,109300,326557,0,3,56655.7,1
2837,281382,293482,5,1,87348.2,0
2838,158797,230644,7,1,101064.4,0
2839,190582,378906,4,3,101890.6,1
2840,62059,679289,4,3,131928.9,1
